Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S41919961,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L6620825,"1428 Cresthill Ave NW, Salem US-OR (44.9647,-123.0650)",44.964707,-123.065026,2018-01-14,08:00 AM,eBird - Stationary Count,20,1,,,2
S45340239,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L6620825,"1428 Cresthill Ave NW, Salem US-OR (44.9647,-123.0650)",44.964707,-123.065026,2018-05-05,07:00 PM,eBird - Stationary Count,15,1,,,1
S62856914,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L6620825,"1428 Cresthill Ave NW, Salem US-OR (44.9647,-123.0650)",44.964707,-123.065026,2020-01-01,10:11 AM,eBird - Stationary Count,10,1,,,1
S57495877,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L9494394,Aspinwall's,44.9321461,-123.1350463,2019-06-16,08:15 PM,eBird - Stationary Count,30,1,,,1
S62309693,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L159573,Baskett Slough NWR,44.9614021,-123.257246,2019-12-14,01:36 PM,eBird - Traveling Count,45,1,9.023,,3
S78330352,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L2333588,Baskett Slough NWR--Smithfield Rd.,44.9835216,-123.2574606,2020-12-31,11:54 AM,eBird - Traveling Count,15,1,5.019,,2
S78900658,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L2333588,Baskett Slough NWR--Smithfield Rd.,44.9835216,-123.2574606,2021-01-08,03:22 PM,eBird - Traveling Count,22,0,2.557,,1
S68363522,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L1301675,Baskett Slough NWR--South Slough Pond,44.9552627,-123.2620525,2020-05-03,06:18 PM,eBird - Stationary Count,60,1,,,2
S46337514,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L2337353,Farmer Rd.,44.9689481,-123.205694,2018-06-05,07:59 PM,eBird - Traveling Count,31,1,3.523,,2
S51010915,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L8309782,James Howe Rd,44.96625,-123.340572,2018-12-27,09:38 AM,eBird - Traveling Count,42,1,5.808,,5
S77889732,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L1048528,Livermore Rd.,45.0097499,-123.2535124,2020-12-23,11:04 AM,eBird - Traveling Count,40,1,6.986,,2
S78841733,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L1048528,Livermore Rd.,45.0097499,-123.2535124,2021-01-07,12:53 PM,eBird - Traveling Count,31,0,6.805,,2
S99877142,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L1048528,Livermore Rd.,45.0097499,-123.2535124,2022-01-01,02:35 PM,eBird - Traveling Count,27,1,6.749,,3
S70815498,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L809240,Luckiamute SNA North unit (general),44.7413686,-123.1395721,2020-06-25,09:48 AM,eBird - Traveling Count,73,1,3.813,,2
S44260651,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L2463563,Orchard Heights City Park,44.9582844,-123.0612731,2018-04-04,04:37 PM,eBird - Traveling Count,58,1,1.897,,2
S45571142,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L2463563,Orchard Heights City Park,44.9582844,-123.0612731,2018-05-09,06:48 PM,eBird - Traveling Count,64,1,2.143,,4
S45973088,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L2463563,Orchard Heights City Park,44.9582844,-123.0612731,2018-05-23,07:18 PM,eBird - Traveling Count,50,1,1.951,,3
S51046021,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L8310277,Pioneer Rd,44.932414,-123.350144,2018-12-27,11:35 AM,eBird - Traveling Count,14,1,5.767,,5
S99603660,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L8310277,Pioneer Rd,44.932414,-123.350144,2021-12-27,10:44 AM,eBird - Traveling Count,18,1,4.849,,3
S45322333,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Polk,L2411228,Salemtowne Retirement Community Campus,44.9770562,-123.068338,2018-05-05,09:20 AM,eBird - Casual Observation,,0,,,2
S78428793,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L8659685,Talmadge Rd.,44.8419481,-123.2102714,2021-01-01,02:34 PM,eBird - Stationary Count,5,1,,,2
S45747817,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Polk,L2687044,Wallace Marine Park,44.950679,-123.043675,2018-05-15,07:13 PM,eBird - Traveling Count,66,1,3.463,,3
S73254486,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-VA,Rockingham,L6248031,Lumber Mill Road,38.4279806,-79.0161249,2020-09-06,09:51 AM,eBird - Traveling Count,34,1,3.76,,2,,Known location
S79087384,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Sherman,L13242928,"I-84 W, Rufus US-OR (45.6915,-120.7562)",45.691469,-120.756162,2021-01-11,11:12 AM,eBird - Casual Observation,,0,,,1
S51184874,Eurasian Collared-Dove,Streptopelia decaocto,1997,5,US-OR,Tillamook,L8345119,"7020–7022 Long Prairie Rd, Tillamook US-OR (45.4268,-123.7943)",45.426801,-123.794324,2019-01-01,02:46 PM,eBird - Traveling Count,1,1,.856,,4
S56621871,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Tillamook,L2419324,Goodspeed Rd.,45.4706856,-123.8637364,2019-05-22,09:27 AM,eBird - Traveling Count,60,1,3.628,,3
S56636120,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Tillamook,L2968076,Tillamook River Rest Area,45.398304,-123.806658,2019-05-22,08:59 AM,eBird - Traveling Count,13,1,.36,,3
S62717149,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Wasco,L1660824,The Dalles Riverfront Park,45.6000709,-121.1664104,2019-12-28,03:17 PM,eBird - Traveling Count,39,1,.216,,4
S45008282,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Washington,L3543611,Fernhill Wetlands--Natural Treatment System (ASoP/CWS survey),45.507174,-123.0879879,2018-04-27,09:41 AM,eBird - Traveling Count,45,1,1.915,,2
S56134266,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Washington,L493054,Henry Hagg Lake Park (Scoggins Valley Park),45.473855,-123.2135582,2019-05-11,08:51 AM,eBird - Traveling Count,160,1,16.093,,3
S92461436,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-CO,Weld,L2703868,Briggsdale (town),40.6344487,-104.3278885,2021-07-29,09:12 AM,eBird - Traveling Count,2,1,.993,,2
S42287929,Eurasian Collared-Dove,Streptopelia decaocto,1997,8,US-OR,Yamhill,L3615856,Dayton Landing County Park,45.2224769,-123.0721897,2018-01-27,02:28 PM,eBird - Traveling Count,30,1,.418,,2
S57205241,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Yamhill,L9432099,Eagle point rd to gopher valley,45.178143,-123.332634,2019-06-08,11:33 AM,eBird - Traveling Count,65,1,14.108,,3
S68503769,Eurasian Collared-Dove,Streptopelia decaocto,1997,4,US-OR,Yamhill,L9912836,Grand Island Driving Loop,45.1259174,-123.0373917,2020-05-06,10:53 AM,eBird - Traveling Count,36,1,12.786,,2
S58397818,Eurasian Collared-Dove,Streptopelia decaocto,1997,5,US-OR,Yamhill,L9685104,"Green Acre Rd, Dayton US-OR",45.172517,-123.052235,2019-07-23,10:10 AM,eBird - Traveling Count,31,1,3.388,,2
S44012475,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Yamhill,L2526601,Maud Williamson State Recreation Site,45.0975185,-123.0682468,2018-03-27,09:39 AM,eBird - Traveling Count,48,1,1.432,,2
S47238758,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Yamhill,L113001,Yamhill,45.24868,-123.32619,2018-07-15,08:00 PM,eBird - Stationary Count,20,1,,,1
S47769675,Eurasian Collared-Dove,Streptopelia decaocto,1997,1,US-OR,Yamhill,L113001,Yamhill,45.24868,-123.32619,2018-08-10,08:00 AM,eBird - Stationary Count,10,1,,,1
S45597525,Eurasian Collared-Dove,Streptopelia decaocto,1997,2,US-OR,Yamhill,L2801299,oregon2020--SE Grand Island Loop,45.1220772,-123.0219676,2018-05-12,09:21 AM,eBird - Traveling Count,15,1,4868.266,,2
S53469970,Common Ground Dove,Columbina passerina,2206,5,US-FL,Collier,L8759178,"4900 Lake Trafford Rd, Immokalee US-FL (26.4334,-81.4711)",26.433438,-81.471052,2019-03-05,08:22 AM,eBird - Stationary Count,500,0,,,1
S53578134,Common Ground Dove,Columbina passerina,2206,1,US-FL,Hendry,L8808851,"2215–2269 Fort Denaud Rd, Fort Denaud US-FL (26.7430,-81.4740)",26.743043,-81.47399,2019-03-07,04:30 PM,eBird - Traveling Count,1,1,1.826,,1
S53456514,Common Ground Dove,Columbina passerina,2206,2,US-FL,Hendry,L8753194,"7305 County Road 78, Fort Denaud US-FL (26.7205,-81.5349)",26.720472,-81.534924,2019-03-05,08:25 AM,eBird - Stationary Count,5,1,,,1
S53624734,Common Ground Dove,Columbina passerina,2206,2,US-FL,St. Johns,L506351,St. Johns County Ocean Pier,29.8571706,-81.2642813,2019-03-09,07:59 AM,eBird - Traveling Count,46,1,2.173,,1
S53605478,White-winged Dove,Zenaida asiatica,2346,2,US-FL,Collier,L8808727,"107 S 7th St, Immokalee US-FL (26.4176,-81.4231)",26.417637,-81.423149,2019-03-08,08:54 AM,eBird - Stationary Count,300,0,,,1
S53394575,White-winged Dove,Zenaida asiatica,2346,2,US-FL,Collier,L8759178,"4900 Lake Trafford Rd, Immokalee US-FL (26.4334,-81.4711)",26.433438,-81.471052,2019-03-04,04:34 PM,eBird - Stationary Count,380,1,,,1
S53469970,White-winged Dove,Zenaida asiatica,2346,7,US-FL,Collier,L8759178,"4900 Lake Trafford Rd, Immokalee US-FL (26.4334,-81.4711)",26.433438,-81.471052,2019-03-05,08:22 AM,eBird - Stationary Count,500,0,,,1
S53379694,White-winged Dove,Zenaida asiatica,2346,2,US-FL,Hendry,L8756556,"875 S Elm St, LaBelle US-FL (26.7489,-81.4286)",26.748882,-81.428584,2019-03-04,08:52 AM,eBird - Traveling Count,12,1,1.582,,1
S53398320,White-winged Dove,Zenaida asiatica,2346,1,US-FL,Lee,L127397,J. N. Ding Darling NWR (please consider using a more precise location),26.4476747,-82.1111298,2019-03-04,05:25 PM,eBird - Traveling Count,76,1,20.154,,1
S53624734,White-winged Dove,Zenaida asiatica,2346,2,US-FL,St. Johns,L506351,St. Johns County Ocean Pier,29.8571706,-81.2642813,2019-03-09,07:59 AM,eBird - Traveling Count,46,1,2.173,,1
S92201482,Mourning Dove,Zenaida macroura,2369,1,US-OR,Baker,L15872376,"US-26, Unity US-OR 44.43725, -118.19152",44.437254,-118.191522,2021-07-23,04:43 PM,eBird - Traveling Count,16,1,2.012,,2
S69521200,Mourning Dove,Zenaida macroura,2369,1,US-OR,Benton,L468463,E.E. Wilson WMA,44.7014839,-123.20858,2020-05-23,10:15 AM,eBird - Traveling Count,102,1,4.372,,2
S62970788,Mourning Dove,Zenaida macroura,2369,1,US-OR,Benton,L1822403,William L. Finley NWR--Prairie Overlook,44.4242813,-123.304815,2020-01-03,01:15 PM,eBird - Stationary Count,9,1,,,2
S44070998,Mourning Dove,Zenaida macroura,2369,4,US-OR,Benton,L726862,William L. Finley NWR--Woodpecker Loop,44.4139574,-123.3382273,2018-03-29,10:49 AM,eBird - Traveling Count,59,1,2.181,,2
S65337480,Mourning Dove,Zenaida macroura,2369,4,US-NC,Carteret,L2153919,Emerald Isle--Islander Public Beach Access,34.6554068,-77.0561314,2020-03-01,03:51 PM,eBird - Traveling Count,89,1,4.527,,1
S53300921,Mourning Dove,Zenaida macroura,2369,1,US-GA,Chatham,L111179,Chatham,31.98236,-81.13987,2019-03-02,,Historical,,1
S53316807,Mourning Dove,Zenaida macroura,2369,1,US-GA,Chatham,L923455,Hutchinson Island (Chatham Co.),32.0965363,-81.1000443,2019-03-03,09:05 AM,eBird - Traveling Count,24,1,.973,,1
S53315447,Mourning Dove,Zenaida macroura,2369,3,US-GA,Chatham,L8727440,Savannah,32.076586,-81.086862,2019-03-03,08:01 AM,eBird - Traveling Count,40,1,1.911,,1
S53294463,Mourning Dove,Zenaida macroura,2369,1,US-GA,Chatham,L292172,Tybee Island,32.012231,-80.840783,2019-03-02,04:03 PM,eBird - Traveling Count,25,1,7.006,,1
S46577852,Mourning Dove,Zenaida macroura,2369,1,US-OR,Clackamas,L112968,Clackamas,45.16526,-122.26452,2018-06-15,10:00 AM,eBird - Casual Observation,,0,,,1
S70087239,Mourning Dove,Zenaida macroura,2369,3,US-OR,Clackamas,L3600514,River Island Natural Area--South Unit,45.371773,-122.405607,2020-06-05,10:05 AM,eBird - Traveling Count,103,0,3.465,,1
S53605478,Mourning Dove,Zenaida macroura,2369,4,US-FL,Collier,L8808727,"107 S 7th St, Immokalee US-FL (26.4176,-81.4231)",26.417637,-81.423149,2019-03-08,08:54 AM,eBird - Stationary Count,300,0,,,1
S53380307,Mourning Dove,Zenaida macroura,2369,10,US-FL,Collier,L8756634,"3888–3894 State Road 29 N, Immokalee US-FL (26.4900,-81.4347)",26.489996,-81.434738,2019-03-04,09:24 AM,eBird - Traveling Count,4,1,5.077,,1
S53458127,Mourning Dove,Zenaida macroura,2369,1,US-FL,Collier,L8756634,"3888–3894 State Road 29 N, Immokalee US-FL (26.4900,-81.4347)",26.489996,-81.434738,2019-03-05,08:54 AM,eBird - Traveling Count,7,1,4.377,,1
S53394575,Mourning Dove,Zenaida macroura,2369,7,US-FL,Collier,L8759178,"4900 Lake Trafford Rd, Immokalee US-FL (26.4334,-81.4711)",26.433438,-81.471052,2019-03-04,04:34 PM,eBird - Stationary Count,380,1,,,1
S53469970,Mourning Dove,Zenaida macroura,2369,20,US-FL,Collier,L8759178,"4900 Lake Trafford Rd, Immokalee US-FL (26.4334,-81.4711)",26.433438,-81.471052,2019-03-05,08:22 AM,eBird - Stationary Count,500,0,,,1
S51066444,Mourning Dove,Zenaida macroura,2369,1,US-OR,Columbia,L279044,Sauvie Island--Rentenaar Rd.,45.7574596,-122.776551,2018-12-29,12:40 PM,eBird - Traveling Count,39,1,1.608,,3
S92201629,Mourning Dove,Zenaida macroura,2369,1,US-OR,Crook,L15872410,"5326–5450 NE Ochoco Hwy, Prineville US-OR 44.30513, -120.77601",44.305127,-120.77601,2021-07-23,11:18 AM,eBird - Traveling Count,5,1,8.588,,2
S92184333,Mourning Dove,Zenaida macroura,2369,1,US-OR,Crook,L15868043,"OR-126, Prineville US-OR 44.29069, -120.87945",44.290691,-120.879454,2021-07-23,11:07 AM,eBird - Casual Observation,,0,,,2
S58255247,Mourning Dove,Zenaida macroura,2369,1,US-OR,Deschutes,L285637,Calliope Crossing,44.3507699,-121.5526056,2019-07-17,12:31 PM,eBird - Traveling Count,39,1,.89,,4
S93457366,Mourning Dove,Zenaida macroura,2369,1,US-OR,Deschutes,L285637,Calliope Crossing,44.3507699,-121.5526056,2021-08-19,10:45 AM,eBird - Traveling Count,42,1,1.256,,2
S58651002,Mourning Dove,Zenaida macroura,2369,4,US-OR,Deschutes,L447435,Hatfield Lake,44.1232081,-121.198554,2019-08-01,09:15 AM,eBird - Traveling Count,158,1,4.364,,3
S57458830,Mourning Dove,Zenaida macroura,2369,2,US-OR,Douglas,L9486872,"16740 Elkhead Rd, Oakland US-OR (43.4806,-123.2214)",43.480582,-123.221413,2019-06-17,09:35 AM,eBird - Traveling Count,60,1,7.612,,4
S57463802,Mourning Dove,Zenaida macroura,2369,2,US-OR,Douglas,L1347696,Cooper Creek Reservoir,43.371635,-123.2592818,2019-06-17,12:31 PM,eBird - Traveling Count,27,1,3.219,,4
S57461650,Mourning Dove,Zenaida macroura,2369,3,US-OR,Douglas,L278056,Fords Pond,43.3923419,-123.367763,2019-06-17,10:52 AM,eBird - Traveling Count,42,1,.925,,4
S57462402,Mourning Dove,Zenaida macroura,2369,1,US-OR,Douglas,L1108724,Plat I Reservoir,43.394346,-123.2522678,2019-06-17,12:14 PM,eBird - Traveling Count,8,1,.217,,4
S48007948,Mourning Dove,Zenaida macroura,2369,5,CA-ON,Essex,L344721,Essex Sewage Lagoons (western),42.1686111,-82.8416667,2018-08-21,07:59 PM,eBird - Traveling Count,23,1,.63,,3
S47971984,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Essex,L1349839,John R. Park Homestead CA,41.9952222,-82.8484056,2018-08-20,12:55 PM,eBird - Traveling Count,80,1,1.416,,3
S48007950,Mourning Dove,Zenaida macroura,2369,8,CA-ON,Essex,L1014398,Ojibway Prairie Complex (general location),42.2647333,-83.074944,2018-08-22,08:27 AM,eBird - Traveling Count,187,1,5.326,,3
S55819809,Mourning Dove,Zenaida macroura,2369,3,CA-ON,Essex,L1014398,Ojibway Prairie Complex (general location),42.2647333,-83.074944,2019-05-04,07:26 PM,eBird - Traveling Count,58,1,2.157,,1
S59196050,Mourning Dove,Zenaida macroura,2369,6,CA-ON,Essex,L1014398,Ojibway Prairie Complex (general location),42.2647333,-83.074944,2019-08-23,08:12 AM,eBird - Traveling Count,120,1,3.219,,2
S47971973,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Essex,L910324,Point Pelee NP--DeLaurier Homestead Trail,41.9501084,-82.5180826,2018-08-20,07:54 AM,eBird - Traveling Count,81,1,1.659,,3
S55922306,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Essex,L910324,Point Pelee NP--DeLaurier Homestead Trail,41.9501084,-82.5180826,2019-05-06,09:04 AM,eBird - Traveling Count,50,1,1.11,,1
S55922561,Mourning Dove,Zenaida macroura,2369,4,CA-ON,Essex,L910342,Point Pelee NP--Woodland Nature Trail,41.9283198,-82.5100064,2019-05-06,10:25 AM,eBird - Traveling Count,82,1,2.575,,1
S55767680,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Essex,L2694943,Windsor--Oakwood Park,42.2571107,-83.0342066,2019-05-04,10:00 AM,eBird - Traveling Count,90,1,2.414,,1
S55878348,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Essex,L2694943,Windsor--Oakwood Park,42.2571107,-83.0342066,2019-05-05,04:48 PM,eBird - Traveling Count,64,1,2.997,,1
S55983350,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Essex,L2694943,Windsor--Oakwood Park,42.2571107,-83.0342066,2019-05-07,07:38 PM,eBird - Traveling Count,59,1,3.034,,1
S59178879,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Essex,L2694943,Windsor--Oakwood Park,42.2571107,-83.0342066,2019-08-22,01:31 PM,eBird - Traveling Count,45,1,2.557,,2
S47938947,Mourning Dove,Zenaida macroura,2369,14,CA-ON,Essex,L895338,Windsor--St. Clair Prairie ESA,42.2482164,-83.0247116,2018-08-18,07:13 PM,eBird - Traveling Count,71,1,2.828,,4
S55882860,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Essex,L895338,Windsor--St. Clair Prairie ESA,42.2482164,-83.0247116,2019-05-05,07:28 PM,eBird - Traveling Count,62,1,3.404,,1
S54901829,Mourning Dove,Zenaida macroura,2369,1,US-MD,Frederick,L9033657,"Frederick County Career and Technology Center, Frederick US-MD (39.4504,-77.4164)",39.450382,-77.416433,2019-04-13,11:25 AM,eBird - Traveling Count,33,1,1.513,,1
S87443849,Mourning Dove,Zenaida macroura,2369,2,US-OH,Fulton,L690410,Goll Woods State Nature Preserve,41.5539395,-84.3612671,2021-05-08,09:37 AM,eBird - Traveling Count,113,1,3.784,,2
S87469093,Mourning Dove,Zenaida macroura,2369,4,US-OH,Fulton,L6022429,Sauder Village Oak Savannah and Wetlands,41.539409,-84.2948946,2021-05-08,12:56 PM,eBird - Traveling Count,23,1,.889,,2
S92223527,Mourning Dove,Zenaida macroura,2369,1,US-ID,Gooding,L15877678,"I-84 E, Wendell US-ID 42.76604, -114.70390",42.766035,-114.703899,2021-07-24,09:24 AM,eBird - Casual Observation,,0,,,1
S92195507,Mourning Dove,Zenaida macroura,2369,1,US-OR,Grant,L10052807,Dayville (town),44.466673,-119.534252,2021-07-23,03:15 PM,eBird - Casual Observation,,0,,,2
S92195492,Mourning Dove,Zenaida macroura,2369,2,US-OR,Grant,L10055483,John Day Fossil Beds Visitor Center--James Cant Ranch,44.555418,-119.644657,2021-07-23,02:33 PM,eBird - Traveling Count,17,1,.507,,2
S87652107,Mourning Dove,Zenaida macroura,2369,2,US-IL,Grundy,L14850063,"I-80 W, Minooka US-IL 41.44733, -88.32730",41.447329,-88.327296,2021-05-09,01:48 PM,eBird - Traveling Count,15,1,.703,,1
S92578834,Mourning Dove,Zenaida macroura,2369,1,US-OR,Harney,L15962202,"40601–40623 Highway 20 E, Burns US-OR 43.61296, -118.69261",43.612959,-118.692613,2021-07-31,05:19 PM,eBird - Traveling Count,2,1,4.046,,2
S93388045,Mourning Dove,Zenaida macroura,2369,1,US-OR,Harney,L16139457,"52759–52799 Highway 20 E, Drewsey US-OR 43.78453, -118.33520",43.78453,-118.335198,2021-07-31,05:50 PM,eBird - Traveling Count,9,1,17.702,,2
S53852372,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2019-03-15,07:50 AM,eBird - Traveling Count,5,1,.322,,1
S54099345,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2019-03-22,07:50 AM,eBird - Traveling Count,5,1,.161,,1
S54212749,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2019-03-25,07:50 AM,eBird - Traveling Count,3,1,.322,,1
S63888363,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2020-01-28,05:00 PM,eBird - Traveling Count,2,1,.161,,1
S64393887,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2020-02-12,12:55 PM,eBird - Traveling Count,2,1,.161,,1
S82567247,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2021-03-01,09:53 AM,eBird - Traveling Count,4,1,.471,,1
S84708616,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2021-04-03,05:50 PM,eBird - Stationary Count,30,1,,,1
S105813426,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L7863961,Eastern Mennonite University,38.4714666,-78.8790315,2022-03-28,07:14 PM,eBird - Traveling Count,5,1,.349,,1
S104289311,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L18023731,Harrisonburg city bike path,38.440625,-78.900813,2022-03-06,08:06 AM,eBird - Traveling Count,39,1,1.153,,1
S104614215,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L18023731,Harrisonburg city bike path,38.440625,-78.900813,2022-03-11,10:35 AM,eBird - Traveling Count,38,1,1.135,,1
S105140759,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L18023731,Harrisonburg city bike path,38.440625,-78.900813,2022-03-18,09:46 AM,eBird - Traveling Count,46,1,.969,,1
S54125882,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2019-03-23,07:17 AM,eBird - Traveling Count,51,1,1.019,,3
S54615996,Mourning Dove,Zenaida macroura,2369,5,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2019-04-06,07:12 AM,eBird - Traveling Count,54,1,1.726,,2
S59798903,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2019-09-14,01:40 PM,eBird - Traveling Count,90,1,2.414,,1
S73249970,Mourning Dove,Zenaida macroura,2369,4,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2020-09-06,08:20 AM,eBird - Traveling Count,66,1,1.538,,2
S74116810,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2020-09-27,08:14 AM,eBird - Traveling Count,86,1,1.807,,2
S85897478,Mourning Dove,Zenaida macroura,2369,4,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2021-04-19,10:55 AM,eBird - Traveling Count,39,1,1.561,,1
S98181232,Mourning Dove,Zenaida macroura,2369,5,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2021-11-28,08:27 AM,eBird - Traveling Count,49,1,2.216,,1
S102170479,Mourning Dove,Zenaida macroura,2369,16,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2022-02-06,03:44 PM,eBird - Traveling Count,53,1,2.097,,1,,,Mostly birding the bike path. Lighting was pretty bad facing East.
S103917880,Mourning Dove,Zenaida macroura,2369,6,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2022-02-23,09:19 AM,eBird - Traveling Count,90,1,3.412,,1
S103936249,Mourning Dove,Zenaida macroura,2369,7,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2022-02-28,04:05 PM,eBird - Traveling Count,81,1,4.002,,1
S104289542,Mourning Dove,Zenaida macroura,2369,3,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2022-03-06,08:47 AM,eBird - Traveling Count,43,1,2.382,,1
S104614391,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2022-03-11,11:14 AM,eBird - Traveling Count,31,1,1.918,,1
S105140842,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L1164379,Hillandale Park,38.4423629,-78.8958263,2022-03-18,09:12 AM,eBird - Traveling Count,34,1,1.872,,1
S97053342,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L1416057,Lake Terrace ,38.4858506,-78.8731565,2021-11-02,04:23 PM,eBird - Stationary Count,3,0,,,1
S48044847,Mourning Dove,Zenaida macroura,2369,1,US-VA,Harrisonburg,L5767923,Park Woods,38.473342,-78.874444,2018-08-24,08:22 AM,eBird - Traveling Count,39,1,1.245,,3
S48081595,Mourning Dove,Zenaida macroura,2369,2,US-VA,Harrisonburg,L5767923,Park Woods,38.473342,-78.874444,2018-08-26,08:51 AM,eBird - Traveling Count,20,1,.806,,1
S49311332,Mourning Dove,Zenaida macroura,2369,5,US-VA,Harrisonburg,L5767923,Park Woods,38.473342,-78.874444,2018-10-20,07:47 AM,eBird - Traveling Count,67,1,.985,,3
S51803659,Mourning Dove,Zenaida macroura,2369,8,US-VA,Harrisonburg,L5767923,Park Woods,38.473342,-78.874444,2019-01-18,03:21 PM,eBird - Traveling Count,40,1,.903,,2
